CID;SMILES;SHBd;MLFER_S;nBase;maxsssN;MLFER_BH;minssNH;MDEN-23;MLFER_BO;MATS4e;ATSC1c;GATS4e;MATS1v;maxsCH3;MATS4m;ATSC1v;MDEO-11;AATSC1v;ETA_dEpsilon_D;MLFER_L;MATS1c;SdO;WTPT-3;ATSC4e;AATSC4s;GATS1c;GATS1e;WTPT-4;WTPT-5;C1SP3;MATS4s;AATSC4e;MDEN-22;ATSC4s;ATSC4m;AATS2i;MLFER_E;SpDiam_Dt;SHAvin;BCUTc-1h;SaaN;ETA_Beta_s;GATS6p;GATS6e;SpMin1_Bhp;MATS3s;AMR;GATS3c;JGI5;GATS1s;pIC50 AVG
71612156;CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=CN=C(N=C5SC4=N3)N6CCOCC6;1.023303832;4.647;0;2.187818704;3.271;2.704792878;2.172921609;3.106;-0.052301067;-0.677150357;1.071264529;-0.015156136;2.0198634;0.108970179;-49.81002439;0;-0.732500359;0.02851;24.348;-0.641536512;12.39842633;37.61130764;-0.63940151;0.053959236;1.720283481;0.815959308;8.596238801;25.80287749;7;0.058739925;-0.003851816;2.400059126;8.957233136;783.6920122;157.6591979;4.457;729.5606721;0;0.274420579;18.35288303;26.5;1.397619935;1.026862951;2.028574501;-0.106102465;64.7459;1.159839932;0.029420804;0.651126266;7.721246399
117849646;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=CC=C(O3)CN4CC(C4)(F)F;1.01199963;2.798;1;1.65908735;2.377;3.252620829;0.536631095;2.335;0.069458788;-0.554261585;0.621069787;0.005122006;2.130873067;0.154442531;15.9908012;0;0.246012326;0.05169;15.742;-0.534000159;0;26.4142717;1.147187534;0.03604184;1.627116473;0.748834158;5.670536363;15.885611;5;0.018274384;0.007260681;2.381101578;5.694610649;929.1578048;160.9023924;2.663;432.2375516;0;0.313340884;9.122612083;21;1.134235359;0.658502161;2.027579108;-0.101178339;67.3626;1.094793279;0.027874677;0.660129545;7.721246399
117849652;CCCCNC1=NC=C(C(=N1)NC2=CC=C(C=C2)O)C3=CC=CC=N3;1.365400692;3.401;0;0;2.46;3.236915365;0;2.363;0.062480051;-0.424040404;1.039804016;0.018579518;2.143365636;0.045999838;44.31375933;0;0.923203319;0.05471;15.772;-0.653210131;0;18.13414899;0.309594363;-0.009111017;1.705095155;1.03007175;2.522547656;15.61160133;2;-0.011642441;0.003159126;3.167691513;-0.892879647;152.256185;155.2746332;3.406;301.9885823;0;0.207205305;13.39389201;16.25;0.953877955;1.185828968;2.069176369;-0.001878785;25.5987;1.276802956;0.019403595;0.975164813;7.721246399
118439817;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=CC(=NC=N3)NC4=CC=C(C=C4)OC;1.379115816;4.176;0;0;3.274;3.304779057;0;3.161;0.010486295;-0.583611431;0.988311714;0.003124541;2.155543791;0.029657244;10.74443353;0;0.153491908;0.05552;20.71;-0.58407384;0;27.23324497;0.100869853;-0.023843963;1.649421087;1.005973201;5.305609548;21.92763542;2;-0.034194233;0.0006;5.233608882;-4.005785748;172.3618796;157.7880042;3.961;537.6218387;0;0.207285184;18.17183496;22.75;0.98487076;0.934903488;2.076243075;-0.044556921;54.6567;1.251511012;0.019557823;0.948793508;7.721246399
73351349;C1COCCN1CCOC2=CC3=CC(=C2)NC4=NC=CC(=N4)C5=CC=CC(=C5)COCC=CCOC3;0.402246838;3.823;1;2.356000207;3.342;3.352621544;0.362460124;3.295;0.02820181;-0.369533865;0.826495775;-0.02741864;0;0.082918978;-99.00793581;0;-1.37511022;0.01431;20.01;-0.35122721;0;25.06736048;0.364520775;0.044546223;1.368615391;0.910215394;12.20165005;12.86571043;10;0.093069878;0.002013927;1.5;8.062866446;523.0853639;157.0635715;3.615;937.4726681;0;0.206531251;9.190441575;24.25;0.923009799;0.921580551;2.06716565;-0.062439598;70.115;1.113118281;0.016414141;0.85574905;7.721246399
73321266;CC1=CN=C2NC3=CC(=C(C=C3)OCCN4CCCC4)COCC=CCOCC5=CC(=CC=C5)C1=N2;0.388272212;3.652;1;2.454177154;2.996;3.370875581;0.323165204;2.936;-0.004780935;-0.338209132;1.150767907;-0.013770208;2.03055844;0.068856572;-51.99685368;0;-0.702660185;0.01374;20.153;-0.379315905;0;22.00457565;-0.052325796;0.01297016;1.421977162;0.903586346;9.210921232;12.79365442;9;0.031070892;-0.000278;1.5;2.438390023;441.6302969;156.0559924;3.61;919.6482493;0;0.206523618;9.360873004;23.75;0.893549472;1.241530722;2.076540182;0.073041597;70.3968;1.107421545;0.016145224;0.857583064;7.721246399
142432628;C1CCC(C1)N2C=NC3=C(N=C(N=C32)N4CCOCC4)NC5=CC=C(C=C5)CN6CCOCC6;0.335414383;3.774;1;2.434690783;3.309;3.542708648;2.931692642;3.194;0.075536554;-0.426807366;0.665840203;-0.038538127;0;0.118141047;-136.3083305;0;-1.893171257;0.01507;20.121;-0.431604318;0;29.30912508;0.778501955;0.021860673;1.541404319;0.93562452;6.016190382;23.2929347;9;0.05606507;0.004325011;2.182247272;3.934921165;735.6554846;160.5306007;3.749;590.8740933;0;0.211845867;14.66912355;24.75;1.117756116;1.044476261;2.036254308;0.066665627;72.6863;1.148320481;0.016902516;0.764638085;7.721246399
126970666;CN(C)CCCOC1=CC2=C(C=C1)C(=NC=N2)NCCC3=CN=C(S3)NC(=O)NC4=CC(=CC=C4)Cl;1.239198492;4.003;1;2.147337067;2.804;2.897434949;0.487965324;2.791;0.169937813;-0.587764873;0.819423833;-0.008643875;2.059845375;0.103059498;-29.35275485;0;-0.438100819;0.04206;22.094;-0.605933007;12.31821894;32.77207619;1.705973371;0.081356121;1.681857403;0.860169119;5.626573618;21.51445231;3;0.096204707;0.011297837;2.960877182;12.28477428;846.4076221;158.2619047;3.818;709.8748937;0;0.275062514;13.30570692;24.25;0.809513802;1.053747814;2.08408055;-0.078063495;62.522;1.363367987;0.022248677;0.662950866;7.721246399
66546707;C1COCCN1CCNC2=NC=CN3C2=NC=C3C4=NC(=NC=C4)NCC5=CC(=CC=C5)Cl;0.721807597;4.25;1;2.390960462;3.734;3.337043892;2.525694971;3.515;-0.058972531;-0.457560903;0.861313062;-0.038222072;0;-0.006947613;-115.9702724;0;-1.870488264;0.03091;20.805;-0.491900597;0;31.28067004;-0.501352043;0.013213443;1.595610474;0.921868322;2.997962193;25.75806636;7;0.032011593;-0.003581086;3.49729363;1.849882;-45.25196213;160.5816813;4.108;644.1233851;0;0.206081875;18.23928463;23.75;0.789737329;0.9231355;2.082199254;0.046836804;52.6161;0.97059929;0.016605691;0.807339908;7.721246399
16739920;CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)N)C1;0.869779164;3.576;1;2.235745517;2.751;3.285508314;0.479438118;2.735;0.0439409;-0.35315899;0.880637786;0.01733675;2.090818381;0.140653849;50.06788637;0;0.878383971;0.04644;17.208;-0.516762318;0;18.3063733;0.288487;0.074506437;1.632630629;1.014915901;3.08183327;15.22454003;3;0.159685336;0.001962497;1.5;10.95244627;689.1808493;155.2817194;3.634;596.5854951;0;0.214212106;9.031053578;19;0.902845552;0.905964153;2.064795894;-0.148489016;45.1027;1.174472669;0.019927536;1.089193226;7.721246399
16722836;CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)OCCN4CCCC4;1.016567576;4.433;1;2.426890493;3.318;2.82431759;0.453342018;3.272;-0.018333149;-0.521143181;1.12512124;-0.000314;1.900278439;0.055984236;-1.210582333;0.5;-0.015928715;0.04007;21.003;-0.599429875;25.76305345;30.19746567;-0.229833772;0.121582868;1.729640105;0.724582383;8.013212928;18.75506994;8;0.104027894;-0.001149169;2.593705704;24.31657361;480.6196628;157.5095628;3.812;644.1388872;0;0.220725482;8.998680555;24;0.965522691;1.12524396;2.018568302;-0.055898239;71.9333;1.435758616;0.0216;0.821720851;7.712984366
88876355;CCC1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN=C(S3)NC4=CC(=NC(=N4)C)N5CCN(CC5)CC;1.40431032;4.734;1;2.455055356;3.441;2.679205046;1.721970424;3.41;0.081248275;-0.654744942;0.815104873;-0.016618588;2.20491541;-0.023288019;-59.76927684;0;-0.818757217;0.03967;24.281;-0.669424166;12.26749871;37.12035946;0.818162225;0.090635919;1.803286273;0.831091298;5.572611286;28.400128;8;0.109489853;0.004958559;3.414317121;14.95492656;-164.8694013;159.6475561;4.437;686.1472267;0;0.274417939;17.79470428;26.5;0.892558386;1.035859745;1.991920494;-0.109668395;71.9995;1.460426986;0.028627778;0.641845562;7.710108202
155519087;C1=CC2=CN=C(C=C2C(=C1)S(=O)(=O)NCCNCC=CC3=CC=C(C=C3)C4=CN=CC=C4)N;1.126529127;3.718;1;0;1.927;2.784734405;0;1.938;-0.108848036;-0.358019684;1.248484786;0.058940015;0;-0.079199465;183.9380912;0.5;3.015378545;0.05569;17.93;-0.542743189;25.78293062;23.05005156;-0.863581413;-0.118427714;1.617078099;0.657505969;4.983962093;14.58212737;3;-0.084084528;-0.006168439;0.698955064;-16.57987992;-480.095267;151.7893885;3.858;592.5980726;0.453253259;0.226235724;8.182203181;20.5;1.090799543;1.11036608;2.100440953;-0.014858832;43.1189;0.946204916;0.025575881;0.854927329;7.709965389
155545477;C1C2=C(C=CC=C2S(=O)(=O)NCCNCC=CC3=CC=C(C=C3)C4=CN=CC=C4)C(=O)N1;1.053334348;3.409;1;0;1.98;2.682479092;0;1.974;-0.143669615;-0.344264232;1.297674749;0.048004809;0;-0.132728801;144.2151757;0.721124785;2.444325012;0.04545;17.225;-0.501128763;37.27022234;23.05338325;-1.3307522;-0.235937264;1.521870737;0.588440977;7.535107751;12.03691427;4;-0.128849272;-0.009930987;0.741455458;-31.61559339;-785.933996;152.2482351;3.246;553.2629342;0.454402545;0.220541028;4.140410369;20;0.922021945;0.942557493;2.056291219;-0.000933;51.0505;0.899623364;0.029196697;0.699273276;7.7000571
134153049;CN1CCN(CC1)CC2=CC=C(C=C2)C3=CN4CCCC(C(=O)NCCCCNC5=NC=C3C4=N5)N;1.056199461;3.717;3;2.521102615;3.831;2.950728677;1.477953299;3.688;-0.079909939;-0.483635828;1.126120719;-0.001129777;2.18856439;-0.014057871;-4.360889279;0;-0.055908837;0.05102;21.075;-0.512937714;12.26406623;27.66625699;-0.814043141;-0.081993177;1.679837472;0.947287537;2.512589851;25.15366714;8;-0.109874157;-0.003570365;1.696062708;-18.69444444;-108.5430505;160.3148767;3.801;852.9360164;0;0.217152648;9.470616659;24.75;1.067847588;1.113635726;2.044775123;0.08121456;82.0211;0.997249894;0.017675439;0.723107878;7.698970004
73438493;CN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)CNC3=C(C=C(C=C3)C4=CN=C(C=C4)NC(=O)C5CC5)F)C(F)(F)F;1.405784446;4.378;2;2.128187729;3.068;2.465156629;0.630691713;3.078;-0.053903135;-0.618302783;0.901233558;0.010203615;1.97768309;0.014196037;37.9969364;0.071428571;0.48714021;0.03998;21.563;-0.509595713;24.38807215;33.70342415;-1.394064716;-0.098889445;1.635826718;0.609379252;5.043656941;18.91278995;7;-0.031593531;-0.00700535;1.004706186;-19.67899952;109.7424262;161.3090984;3.416;723.265179;0;0.396667457;4.217803389;28;1.158011575;1.162004006;2.069601942;-0.009307879;77.631;0.972684662;0.029034608;0.538745304;7.698970004
70654571;C1COCCN1CCOC2=CC=C(C=C2)C(=O)NC3=NNC(=C3)C4=CC=C(C=C4)CNC(=O)OCC5=CN=CC=C5;1.50325123;4.175;1;2.305817276;2.718;2.733462547;0.3605039;2.731;-0.078503483;-0.615267955;1.087982201;-0.008232354;0;-0.073230046;-30.73939608;0.076923077;-0.399212936;0.03764;21.958;-0.497900157;24.69018283;32.90093823;-1.138070677;-0.050897711;1.521178216;0.822512629;14.20208458;18.69885365;8;-0.042002927;-0.006466311;1.700240792;-8.957997123;-454.3137066;156.7009298;3.757;797.2736694;0;0.337479801;8.208832779;27.25;0.779545817;1.201405878;2.014541537;-0.047506557;63.3681;1.057330986;0.024739229;0.598854649;7.698970004
88876306;CC1=NC(=CC(=N1)N2CCNCC2)NC3=NC=C(S3)C4=CC=C(C=C4)NC(=O)NC5=CC(=CC=C5)Cl;1.569177034;4.448;1;2.290269353;3.144;2.890786815;1.357846399;3.139;0.115110819;-0.667745032;0.770211201;0.021422273;1.929670572;0.045362448;69.72860533;0;1.072747774;0.05366;24.203;-0.728414973;12.34695193;33.22127871;0.933251024;0.096941253;1.830614454;0.882695729;2.551660504;25.00001871;5;0.11783107;0.006714036;3.276403188;13.4748342;340.2374266;156.4103199;4.797;635.9824472;0;0.273253686;13.87800071;24.75;0.948239933;1.058077556;1.989467519;-0.13706338;57.5972;1.416475872;0.025329861;0.667880677;7.698970004
71575210;COC1=CC=CC(=C1)NC(=O)NC2=CC=C(C=C2)OC3=NC=NC4=C3C=NN4;1.667914853;3.284;0;0;1.716;2.748071384;0;1.722;0.081117825;-0.539223235;1.010740177;0.003536151;1.571290286;0.005033751;7.459648784;0;0.158715932;0.05495;16.219;-0.592072369;12.15264451;26.96330644;0.633273;0.09278965;1.603458406;0.891872625;8.50304875;18.46025769;0;0.082856945;0.007115427;3.052948197;8.258278811;15.098088;156.2573815;2.995;432.7453064;0;0.273235277;12.11265344;19.25;1.01194216;0.898555177;1.992172789;-0.172198785;22.1775;1.431178696;0.019418403;0.666615418;7.698970004
142750821;CC1CN(CC(N1)(C)C)CC2=CC(=CC(=C2)NC3=NC=C(C(=N3)C4=CNC5=C4C=CC(=C5)C)Cl)C6CC6;0.738385709;3.521;2;2.584939223;3.122;3.571265165;0.826863839;3.009;0.061072803;-0.341690302;0.819805245;0.033787659;2.299415916;0.181955603;136.6566323;0;1.774761458;0.03625;22.045;-0.503647319;0;21.52928424;0.468704121;0.060956543;1.683182939;0.915359343;0;18.95262673;7;0.222904496;0.002130473;1.945059763;13.41043937;1730.320594;154.8970241;4.218;671.5915676;0;0.206683824;9.719560791;24.5;0.787703842;0.882325465;2.043412782;-0.156508646;72.8233;1.323920629;0.024631313;1.058712275;7.698970004
117849665;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NN=C(C=C3)N4CCN(CC4)C(=O)OC(C)(C)C;0.964502121;3.413;0;2.126384213;3.313;3.303070015;1.821861595;3.235;-0.034562164;-0.732551229;1.169500135;-0.032742492;2.152157166;0.100290313;-130.6726627;0.058823529;-1.57436943;0.03986;20.62;-0.671984993;12.36927113;33.69801599;-0.497684;-0.027037431;1.782931056;0.870890103;7.939315718;25.75870027;9;-0.027609299;-0.002192441;4.43730529;-6.137496745;799.026655;160.5904074;3.608;607.7389214;0;0.340728196;18.31688394;25.5;1.264898748;0.794731764;2.077132675;-0.0852773;94.081;1.359887522;0.025848765;0.766076836;7.698970004
86294733;C1COCC(C1NC2=NC(=C3C(=C2)C=CNC3=O)NC4=CC=CC5=C4NC=C5)N;1.954536502;3.861;1;0;3.473;2.740220856;0;3.423;0.081695567;-0.50203247;0.930493517;0.082425773;0;0.037858872;218.7829937;0;3.977872613;0.09182;19.277;-0.504372005;12.55639336;23.81968303;0.719184913;0.099606495;1.570036516;0.981543063;5.574854715;18.24482831;2;0.096287101;0.005367052;2.48160208;13.34727028;174.2575077;153.8457718;3.868;521.0139949;0.549888511;0.215623885;4.724261149;20;0.880635348;0.747762858;2.057033913;-0.011995241;51.8748;1.083231207;0.018486111;0.774450401;7.698970004
76071144;CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)CNC3=CC=C(C=C3)C4=CN=C(C=C4)NC(=O)C5CC5)C(F)(F)F;1.303968104;4.37;2;2.275143748;3.048;2.575746721;0.630691713;3.065;-0.040434366;-0.58981734;0.867965544;0.009896614;2.078090435;-0.035976748;39.10971471;0.071428571;0.482835984;0.03822;22.135;-0.526022928;24.44081742;31.28069642;-0.892777457;-0.043186018;1.682650306;0.623515861;5.044433335;19.05947003;9;-0.016908207;-0.004355012;1.004706186;-8.853133609;-277.8602642;160.3412546;3.534;734.4837575;0;0.396665138;4.313784849;27.75;1.053486649;1.177456158;2.063948171;-0.002975659;81.0523;1.07250033;0.027311676;0.545197715;7.698970004
73354960;CC1=C(C=CC(=C1)C2=CC(=NN2)NC(=O)C3=CC=C(C=C3)OCCN4CCOCC4)NC(=O)NC5=NOC(=C5)C(C)(C)C;1.993115797;4.7;1;2.304220467;2.76;2.691849602;0.423751785;2.803;-0.026458536;-0.627950556;0.999966833;-0.001554321;2.002523152;0.042952953;-6.332926051;0.083333333;-0.075391977;0.04717;24.154;-0.506216803;25.316671;36.06215037;-0.454048365;0.080985444;1.557045378;0.785985483;14.23826225;21.82388812;10;0.070699697;-0.002102076;2.999094358;17.4928559;330.0454517;157.2135363;3.798;825.0040125;0;0.27446348;8.149728104;28.5;0.783331375;1.252226923;2.02758044;-0.07570757;81.3415;1.146609383;0.024830247;0.62389636;7.698970004
56676976;CN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)C4=CC(=CC=C4)NC(=O)NC5=CC=CC=C5;1.955230922;4.459;1;2.329314823;2.367;2.792365174;0.899554067;2.436;0.024843123;-0.508308313;0.91051779;0.018602758;2.129432593;0.042392964;64.2250558;0.090909091;0.917500797;0.05045;22.217;-0.574836781;25.0954514;27.19176646;0.237789711;0.123952;1.665077169;0.807497963;5.125382015;22.06638445;4;0.107193749;0.00140704;2.452544478;20.94788797;242.3806354;155.816896;4.229;669.8432768;0;0.273251126;4.233072859;24.5;0.914521507;1.107904147;2.018289999;-0.054524262;51.0256;1.173300559;0.022719907;0.573205895;7.698970004
155539811;CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN(C4=NC=NC(=C34)N)CCN5CCOCC5;1.511704495;4.239;1;2.382986821;3.02;2.702098259;1.408250601;2.948;0.043507449;-0.609131503;0.861680043;-0.00711453;2.014089725;0.093290205;-24.97017856;0;-0.342057241;0.05353;22.097;-0.55525656;12.46883496;33.46304128;0.594492;0.113102271;1.659207635;0.855375717;8.585396976;24.87764431;9;0.123511649;0.003033122;1.790732664;22.16804505;644.1485015;159.2681895;3.681;683.5913913;0;0.274397796;12.65336202;25.75;0.951150577;1.138281366;2.041257784;-0.083486917;70.5989;1.155345928;0.023833333;0.743476609;7.698970004
155511408;CC(C)N1C=C(C2=C(N=CN=C21)N)C3=CC=C(C=C3)NC(=O)NC4=NOC(=C4)C(C)(C)C;1.529145583;3.617;0;0;2.061;2.685330369;0.891672474;1.983;0.038442583;-0.575752211;1.029286715;0.013165725;2.089751146;0.128383372;39.60338486;0;0.638764272;0.05949;19.435;-0.704148535;12.35319335;26.90296378;0.398409442;0.105079143;1.825778523;0.820914634;5.584623126;21.31834065;5;0.10746178;0.002400057;1.790732664;17.44313775;738.8488523;156.9361007;3.329;511.6048507;0;0.274376629;12.46891477;21.5;1.123298469;1.198976365;2.041321885;-0.107663189;53.0039;1.312864981;0.029567183;0.780806007;7.698970004
57396453;COC1=CC=CC(=C1)NC(=O)CN2C=C(C=N2)NC3=NC=NC4=CC(=C(C=C43)OC)OC;0.93311004;4.534;0;0;2.602;2.825189627;1.582369464;2.596;0.052938402;-0.428185911;0.828977079;-0.044350783;1.576036104;-0.037622542;-117.8099804;0;-2.066841761;0.03358;18.21;-0.392065472;12.37528193;29.94942103;0.56751104;0.098402324;1.409357653;0.87715121;10.95508801;18.99433302;1;0.095171203;0.004769;2.23428695;11.70987654;-157.6765997;159.4525522;3.4;553.6092864;0;0.244382964;12.87297762;22;1.087005254;0.74421656;2.088533739;-0.178166311;40.1489;1.125390287;0.025972222;0.666142969;7.698970004
145961861;CC(C)(C)C1=NC(=C2C=CSC2=N1)NC3=C(NN=C3)C(=O)NC4=CC=C(C=C4)N5CCNCC5;1.63946613;4.007;1;2.337158988;3.086;2.971341756;0.927953646;3.106;0.034916616;-0.431060617;1.101146298;0.027808966;2.112012026;0.142830477;92.03219622;0;1.394427215;0.05521;20.648;-0.488468009;13.05551415;30.79517213;0.298490694;0.053499945;1.612657183;0.875685594;2.576661336;25.1302991;7;0.064750878;0.001766217;4.026963232;9.041490716;1043.575744;156.9699268;4.009;630.0148657;0;0.226804824;13.75916389;23;1.408226539;1.087638136;1.995942072;0.04523559;66.0086;1.134335896;0.02645;0.679117762;7.68803434
162661782;CC(C)(C)C1=NOC(=C1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(C=C(C=C5)OC)SC4=N3;1.038423808;3.779;0;0;2.619;2.675961605;0.641463639;2.518;0.08654103;-0.534485357;0.823427291;0.013185299;2.032038089;0.111794911;39.41858209;0;0.656976368;0.03076;21.222;-0.655681451;12.32518062;27.53398274;0.900638406;0.102971427;1.713776075;0.778665302;8.402505746;15.93340033;3;0.10865076;0.006211299;1.197269872;14.93085696;711.6659519;153.0776343;3.497;596.7743697;0;0.275197037;8.905486338;22.25;1.191441505;1.115234537;2.025154262;-0.14297909;48.6958;1.241385168;0.033497151;0.662014445;7.687822644
122432605;CC(C)CC(C(=O)NC1CCC(CC1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N)N;1.119995819;3.821;1;0;2.463;3.14484955;1.590541458;2.487;-0.050190158;-0.521254723;1.250751812;0.043907327;2.073600377;0.079493233;168.7610554;0;2.191702018;0.05977;20.819;-0.561675266;12.50366409;26.77653625;-0.547048;-0.033371957;1.651197377;0.867856559;5.652843871;21.12369238;2;-0.036895666;-0.002668527;1.313814579;-6.841251225;555.9408128;154.0755125;3.77;703.9946216;0;0.217328964;13.78010553;24.5;1.032265827;1.313881879;2.041671401;0.057921174;60.8874;1.130019076;0.020607345;0.833371329;7.682258127
154637067;C1CN(CCN1C2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4)C(=O)NC5=CC=C(C=C5)C(=O)N;1.465650349;5.028;0;2.309457741;3.923;2.865091507;2.380749659;3.915;-0.103682145;-0.724292128;1.000844509;-0.013004612;0;-0.151022265;-44.24070355;0.125;-0.623108501;0.05353;23.651;-0.62488819;23.88443421;33.33162232;-1.263764569;-0.114461966;1.701693541;0.878752648;7.997846323;25.333776;8;-0.089623201;-0.007347468;1.474707003;-19.68745823;-910.6607748;159.8205957;4.409;659.4817137;0;0.275487267;9.053550148;26;1.010083213;0.868760415;2.014145889;-0.05247344;65.7968;1.212125666;0.024083924;0.645171584;7.677780705
70660524;CC1=CC(=NO1)NC(=O)NCC2=CC=C(C=C2)C3=CC(=NN3)NC4=CC(=NC(=N4)C)N5CCN(CC5)C;1.952452779;4.712;1;2.315540383;3.392;2.63135279;1.914588144;3.35;0.073160328;-0.595510808;0.767769472;-0.020040381;2.135390866;0.006608731;-67.17582629;0;-0.946138398;0.05361;22.411;-0.590353804;12.04351731;36.78116039;0.793503321;0.060427695;1.722997245;0.831697811;5.507018348;31.27414204;7;0.071676555;0.004723234;4.625810911;10.15185268;38.79282857;161.5942587;4.359;661.8598091;0;0.273876082;17.29822837;26;1.093011078;1.052071586;2.015548136;-0.184619085;64.8466;1.312402241;0.027369615;0.64273907;7.677780705
70661438;CC1=NC(=CC(=N1)N2CCN(CC2)CCO)NC3=NNC(=C3)C4=CC=C(C=C4)CNC(=O)OCC5=CN=CC=C5;1.957307807;4.385;1;2.247286063;3.571;2.760659104;1.818128792;3.507;-0.02139622;-0.707570816;0.978377417;-0.014056267;1.878513004;-0.055807552;-51.8488841;0.047619048;-0.673362131;0.04977;22.898;-0.578266089;12.00410904;36.44728698;-0.27094363;-0.046168598;1.649279949;0.913233963;7.98815933;28.45912765;9;-0.0442823;-0.00147252;3.444168303;-8.495021997;-359.8449956;160.1035257;4.553;766.7641787;0;0.337471067;17.56106431;27.5;0.892240675;1.258923401;2.015487288;-0.092497928;67.3497;1.106068418;0.026740042;0.751650258;7.677780705
155563700;CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN(C4=NC=NC(=C34)N)CCOC;1.550529116;3.841;0;0;2.254;2.680586819;0.891672474;2.189;0.020008018;-0.59321655;0.958122029;-0.001567874;2.007591373;0.125108516;-4.717636395;0;-0.074883117;0.05995;20.023;-0.602134498;12.36678621;29.72501029;0.242987581;0.103057153;1.686872915;0.84987749;8.320932941;21.40407735;5;0.101681975;0.001490721;1.790732664;16.79831597;720.2207807;158.4211808;3.358;541.602806;0;0.274379779;12.43286366;22.5;1.091389037;1.157484289;2.041091693;-0.119180287;54.5488;1.125169431;0.025709877;0.765089933;7.677780705
117849661;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NN=C(C=C3)N4CCCC4;0.984969619;3.401;0;2.278300313;2.515;3.310231055;1.166460232;2.442;0.015503274;-0.430011804;1.14512959;0.001796578;2.167258899;0.09521034;5.795403124;0;0.087809138;0.04717;17.725;-0.568575323;0;24.74437861;0.118657079;-0.017108131;1.671774927;0.940634879;2.522644398;22.22173421;4;-0.026333983;0.000737;4.43730529;-2.754409171;522.6807465;158.5842156;3.473;409.4925959;0;0.207247164;18.22630669;20;1.043960403;1.175707833;2.071628969;0.006807423;62.1865;1.22900556;0.021686992;0.894491747;7.677780705
117849679;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=CN=CC(=N3)NC4CCCCC4;1.199645866;3.327;0;0;2.574;3.323907988;0;2.498;0.053868192;-0.511552163;1.061708524;0.015588118;2.169774212;0.113785262;55.16760357;0;0.766216716;0.05683;18.779;-0.594733383;0;24.46834559;0.447787635;0.014640861;1.690748717;1.02104296;2.52265873;21.94568686;2;0.023703408;0.002394586;5.375743733;2.737841023;718.0420312;157.6072016;3.316;485.5966938;0;0.207260715;18.64739;21.25;1.064840484;1.190795329;2.074685973;0.014923937;65.2968;1.170338201;0.017878251;0.934109314;7.677780705
117849707;C1CC(CCC1NC2=NC(=NC=C2C3=CC=CC=N3)NC4=CC5=CC=CC=C5C=C4)O;1.045617474;3.839;0;0;2.592;3.336804873;0;2.525;0.077029469;-0.411552647;1.046043244;0.050001783;0;0.044700964;152.4118077;0;2.540196794;0.04317;19.119;-0.614977311;0;18.30523955;0.477775398;0.001161344;1.632688082;0.989203211;2.522704981;15.78253457;0;0.001711812;0.003317885;3.167691513;0.16723356;212.0776426;151.0697824;4.312;481.4700437;0;0.207754851;13.83792457;20.25;0.973452925;1.28597812;2.09768184;-0.074814892;27.6068;1.324649081;0.018087855;0.953720145;7.677780705
