CID;SMILES;SHBd;MLFER_S;nBase;maxsssN;MLFER_BH;minssNH;MDEN-23;MATS4e;ATSC1c;GATS4e;MATS1v;maxsCH3;MATS4m;MDEO-11;ETA_dEpsilon_D;MLFER_L;MATS1c;SdO;WTPT-3;AATSC4s;GATS1e;WTPT-4;WTPT-5;C1SP3;MATS4s;MDEN-22;AATS2i;MLFER_E;SpDiam_Dt;SHAvin;BCUTc-1h;SaaN;ETA_Beta_s;GATS6p;GATS6e;SpMin1_Bhp;MATS3s;AMR;GATS3c;JGI5;GATS1s;MATS2s;maxdO;ATSC3i;MATS1i;ATSC2s;AATSC1c;SpMin5_Bhi;SpMax1_Bhp;ATSC3s;SM1_Dzi;HBondDonorCount;SCH-6;GATS6i;XStericQuadrupole3D;AATS6i;WTPT-2;maxsssCH;SpMin6_Bhv;ndssC;GATS6s;AATSC4m;GATS2c;MATS3e;mindO;maxaaN;piPC9;AATS4i;nAtomLC;GATS7c;SpMax1_Bhv;SHBint2;SpMax3_Bhe;minHCsats;AATSC2s;maxHBint5;AATS5i;CrippenLogP;AATS0s;maxssCH2;SsssCH;MATS2i;minssCH2;SHssNH;BCUTp-1h;VC-5;GATS4c;fragC;piPC6;AATSC2i;SM1_DzZ;SssCH2;GATS4m;maxssNH;ATSC2e;piPC10;ATSC2i;Kier3;SpMin2_Bhe;minwHBa;pIC50 AVG
137655306;CC(C)C1=CC2=C(N=CN=C2S1)NC3=C(NN=C3)C(=O)NC4=CC=C(C=C4)CN5CCN(CC5)C;1.376422311;4.262;2;2.461455286;3.55;2.976847913;1.064269883;0.168186141;-0.36103431;0.784593075;0.00494338;2.229538619;0.010685508;0;0.04113;20.392;-0.415711021;13.02451014;30.96288251;0.149940301;0.851890864;2.576243992;25.26308276;7;0.190374535;4.000913746;158.7207864;3.867;661.5040073;0;0.226855533;13.07780589;23.75;1.004311759;1.100224906;1.986037559;0.04712804;71.1565;1.034848891;0.018078704;0.627003195;0.080786545;13.02451014;-16.09438575;-0.172347108;7.698993028;-0.005232381;1.495779865;4.04825458;5.679110722;1.888230374;3;0.565235256;1.237085701;28.01;158.6012674;2.064114427;0.539334874;1.489823886;1;1.151105398;0.458180468;1.347281455;0.064326752;13.02451014;4.52597336;7.493145411;163.1230497;3;1.295735963;3.981334234;5.629241663;3.845306688;0.363412367;0.063628042;0;164.2314185;5.03346;3.249198058;1.101844334;0.539334874;0.107051104;0.927865004;0.826418909;11.46679442;0.290590002;0.852407346;331.1;6.488183323;0.179502067;2.017857143;5.294367241;1.112441304;3.311589556;0.050957848;7.803277136;21.71975009;6.716049383;1.800419638;-0.249716876;8.63638802
118439798;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NC=C(C=C3)CN4C5CCCC4CC5;0.918156427;3.206;1;2.712843817;2.733;3.349544855;0.68660034;0.062196522;-0.415416648;1.012137141;0.02477973;2.182075628;0.001480236;0;0.03998;19.077;-0.530449295;0;21.75004332;0.011298771;0.998557974;2.522648465;19.22739486;3;0.020752187;3.167691513;156.3614736;3.27;552.3542661;0;0.207257497;14.2692326;22.5;1.126846315;1.201132684;2.075916305;0.005079223;73.0049;1.251730435;0.019280045;0.931092954;0.098921115;0;-36.53916152;-0.167567097;7.971096096;-0.005325854;1.472377479;3.906530942;0.591804642;1.524631699;3;0.506873575;1.272759512;22.26;160.3367536;2.079547504;0.76795684;1.673377803;0;1.1131485;0.049032907;0.948682142;-0.070405344;0;4.848736664;7.542685581;166.8217178;5;1.148723372;3.916243817;0;3.763855343;0.295121584;0.053858757;1.988797706;166.5308607;5.69708;2.564189189;1.390922401;1.682149399;-0.059389027;0.838418516;0.52575185;10.73329379;0.140180586;0.983462344;322.07;6.328606202;-0.086825496;1.107142857;14.50609661;0.997480661;3.6490222;0.57715373;7.875325633;-12.85017347;6.667506826;1.767680913;0.6599426;8.619788758
146306058;CC1CN(CC(N1)C)CC2=CC(=CC(=C2)NC3=NC=C(C(=N3)C4=CNC5=C4C=CC(=C5O)C)Cl)C6CC6;1.235180985;3.859;2;2.557244187;3.385;3.525788699;0.826863839;-0.034465766;-0.460094825;1.041058064;0.045676336;2.266043835;0.091286758;0;0.04918;22.557;-0.510144445;0;24.10202526;0.017615813;0.947415368;2.552873285;18.97250212;6;0.031492062;1.945059763;154.9013257;4.397;677.8100913;0;0.206657378;9.617571264;24.75;0.875383511;0.74990165;2.045427757;0.066637694;70.9165;1.02742013;0.023621212;0.986397758;0.133458187;0;-15.22770552;-0.101368871;9.854185524;-0.006134598;1.299109119;4.073434212;6.448632768;1.656292611;4;0.574914957;0.951022256;12.23;163.4138808;2.064536507;0.671563095;1.506815679;0;0.51117392;4.026435866;1.063160481;0.075224217;0;4.965979405;8.306402231;161.4899719;0;1.164421274;4.079975668;0;3.791584195;0.35550121;0.074652921;0.813074688;160.0391165;6.41799;2.838567727;1.271934291;1.6842683;0.040532969;0.954811253;0.466626969;11.22122322;0.185972021;1.110995321;432.08;6.977878761;0.062446719;1.754201681;5.628583935;0.787469217;3.633423202;0.30035821;8.73796393;8.242966888;6.189173111;1.8983653;0.297151853;8.619788758
155668690;CN1C=CC2=C(C1=O)C=CC(=C2)NC3=NC=C(C(=N3)NC4CCC(CC4)N)C(F)(F)F;1.204697183;3.477;1;1.476674975;2.953;2.935081438;0.508132748;0.177668956;-0.593982798;0.718568124;0.035502051;1.66518271;0.102848344;0;0.06971;16.84;-0.592541572;12.17864508;28.10003283;0.252274897;0.652189692;2.55339976;18.37205634;1;0.082217876;2.381101578;161.3304898;3.134;478.7781377;0.553830863;0.42110396;7.958783804;21;1.131515813;0.883099356;2.042364682;0.030887318;58.3974;1.194679923;0.030555556;0.608330907;0.396259791;12.17864508;-73.62948605;-0.113627789;122.8030526;-0.010420751;1.04766552;3.898973374;13.07877515;2.585741279;3;0.274971652;1.118492672;12.48;166.5438465;2.041118029;0.090269546;1.311200891;1;0.898031777;4.010428615;0.733777985;-0.026086882;12.17864508;4.108878023;7.248126156;171.8554831;3;1.224049235;3.903303606;0;3.739618389;0.45220919;1.215871808;2.079867754;168.9869435;4.48167;6.96412037;0.755714918;-0.034236238;0.256110896;0.685377312;0.820326591;9.969101266;0.110651641;0.794619547;226.1;6.194660461;0.687606003;2.107142857;2.88218446;0.893147421;2.935315847;4.999722222;7.574823144;69.44820633;5.925925926;1.812216708;-0.907472126;8.60680213
72194909;CN1CCN(CC1)CC2=CC=C(C=C2)NC(=O)C3=C(C=NN3)NC4=C5C=COC5=NC=N4;1.518197074;4.412;2;2.44469474;3.37;2.917593509;1.064269883;0.193027523;-0.422652815;0.705514737;-0.019057108;2.153787096;0.122507998;0;0.04696;18.564;-0.419982683;12.84587557;30.8813013;0.189610143;0.883386327;5.653672259;25.22762904;5;0.207201815;4.000913746;160.7068406;3.685;570.2458192;0;0.25673437;12.31301322;22.75;1.217204956;0.796565608;1.987026437;0.040409109;50.7143;1.030239598;0.015745257;0.595015697;0.071211789;12.84587557;-24.1016251;-0.265993161;6.712080145;-0.007044214;1.274238764;3.887495303;4.770204436;2.148265055;3;0.537457479;1.259745632;28.78;157.9950435;2.07823373;0;1.474651223;1;1.01296697;4.24314276;1.306961958;0.015851949;12.84587557;4.237918106;7.256487434;165.5240675;3;1.043245814;3.913091173;5.904514805;3.844152359;0.46927844;0.065165827;0;165.9958118;3.44156;3.722718254;1.093078612;0;0.074796662;0.914779569;0.934081018;9.848794122;0.060113543;0.753689906;304.1;6.311763166;0.124000847;1.642857143;5.243885539;0.883488961;3.131366578;-0.251465367;7.603405184;12.77208725;5.991735537;1.793597796;-0.296933954;8.591760035
72792907;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NC=C(C=C3)CNC4CCCCC4;1.084670998;3.112;1;0;2.61;3.335022938;0;0.063518836;-0.446211628;1.10602752;0.025873947;2.176717283;0.056847609;0;0.05362;18.796;-0.557772642;0;21.29572411;0.010042232;1.033860594;2.522639415;18.7730847;3;0.017833727;3.596095221;156.5926566;3.099;497.0474905;0;0.207249284;14.12698686;21.25;1.059662471;1.149078557;2.075322421;0.012165283;70.009;1.208179368;0.021141975;0.961877817;0.091565854;0;-52.42452912;-0.130563677;7.321667605;-0.005871206;1.478671107;3.902368594;1.397463564;1.524631699;4;0.336770121;1.194177054;26.02;161.1613167;2.058709775;0.64295684;1.458599085;0;1.022354903;1.882941675;0.894257999;-0.035619963;0;4.805768602;7.415786377;168.8701915;5;1.077476841;3.912558633;0;3.748815167;0.271717029;0.051561039;2.050381482;166.6549296;5.60248;2.605783866;1.376214929;0.781965999;-0.069346435;0.8339601;0.686556104;10.70554674;0.03477133;1.101393957;240.07;6.256948939;-0.10042485;1.107142857;14.14618291;0.95407312;3.692273979;0.601546515;7.723291192;-14.26032874;8.273484631;1.777512499;0.651709497;8.585026652
118439848;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NC=C(C=C3)C4=CCNCC4;1.250064616;3.227;1;0;2.61;3.325057157;0;0.057315243;-0.444940307;1.02510319;0.028823374;2.171951698;0.037315166;0;0.05739;17.943;-0.554227519;0;21.219986;-0.006602854;1.037553055;2.522649661;18.69733634;4;-0.010677619;3.306975773;156.8135247;3.258;439.5247277;0;0.207239041;14.08729389;20.25;0.95374432;1.263041606;2.079866323;-0.015030586;70.3156;1.171023864;0.021156331;0.969459996;0.06822214;0;-29.36593902;-0.136606547;5.231236029;-0.00654324;1.417451218;3.918832531;-1.607975016;1.524631699;4;0.336770121;1.066385319;20.58;164.2108326;2.06270507;0.305286484;1.407307954;1;1.056319549;1.253088207;0.914644788;-0.058734751;0;4.790818897;7.604964511;165.6245719;5;1.071912776;3.927040798;0;3.735657244;0.29956319;0.042187387;2.122565244;165.9700879;4.71367;2.807264957;1.128330246;0.131855127;0.003326666;0.829966678;0.845426218;10.75417266;0.068792021;0.949914508;226.07;6.363243598;0.004977334;1.107142857;9.58228052;0.963805102;3.615428083;0.457055219;7.984115302;0.617189403;6.991676576;1.788605919;0.645393972;8.585026652
153534357;COC1=C(C=CC(=C1)N2CCNCC2)NC(=O)C3=C4N=C(C=CN4N=C3)N5CCCC(C5)N;1.113042158;3.742;2;2.299431198;3.164;2.970473461;2.589727169;0.143571714;-0.403646914;0.828385885;-0.007658925;1.610130236;0.028917265;0;0.05875;19.684;-0.383195254;13.17128158;30.82815437;0.091440916;0.906442043;5.405893522;25.42226085;6;0.101689267;0.972080649;160.681853;3.553;546.5038912;0;0.213391824;9.046736326;23.25;0.993807101;1.296158314;2.043768065;0.035682264;68.4677;1.146244788;0.026545139;0.71691138;0.044140516;13.17128158;1.56388763;-0.244339196;4.763038549;-0.006024581;1.416577234;3.902940375;5.133786848;2.148265055;3;0.513116488;1.078326508;16.97;164.4735334;2.075876335;0.139900314;1.386530817;1;1.271052115;1.013461236;1.274424985;-0.027392485;13.17128158;4.740022508;7.468528879;164.172239;3;1.067076818;3.929940426;5.871167626;3.742000424;0.398893284;0.039691988;1.024983478;162.5152252;1.89578;3.444003527;1.032105612;0.139900314;-0.064844009;0.75939287;0.736831347;10.10334773;0.125220751;0.869743182;313.1;6.497316887;-0.101677342;1.642857143;7.499491401;0.94617632;3.354707445;-0.502317442;7.787503583;-12.20128108;5.713152152;1.840834863;-0.279427726;8.570731401
66549075;CC1CCC(CC1)N2C3=C(C=CN=C3)C4=CN=C(N=C42)NC5=NC=C6CCN(CC6=C5)CCO;0.946628372;3.907;1;2.270014518;3.297;3.344368491;2.028738253;0.100807033;-0.433316301;0.694162331;0.009232568;2.349658461;0.068057152;0;0.02805;20.513;-0.524910607;0;25.3418275;0.056988356;0.96082293;2.446818664;22.89500883;5;0.091478238;2.701032582;156.7376059;4.166;706.2304076;0;0.208839497;18.66826811;23.75;1.013492233;1.209359619;2.044456027;0.019781847;61.6212;1.0351326;0.020780922;0.862697089;0.05805436;0;-23.04786125;-0.25509209;4.629276792;-0.006190233;1.386234575;4.077183065;2.168941486;1.749881284;2;0.589271534;1.116789589;20.74;162.9460657;2.108033869;0.789541448;1.470168666;0;1.141621088;2.293478808;1.01114964;0.001156796;0;4.987841957;8.391123179;162.4095264;3;1.210360162;4.091343328;0;3.746196698;0.299602281;0.036166225;0.923739234;165.3482935;4.88548;2.942735043;1.244673345;1.22243713;0.101854497;0.183338247;0.406930981;11.7323659;0.160910174;0.785109605;399.08;7.023035184;0.161457053;1.25;8.445691991;0.901921849;3.344368491;0.332121893;8.816641029;20.66650277;5.086364365;1.889086537;0.559413475;8.568636236
71678378;CC1(CN(CCN1)C2=CC=C(C=C2)C3=C(N=C(O3)C4=C5C=CNC5=C(C=C4)C(F)(F)F)C(=O)N)C;1.327159187;3.13;1;2.269774313;2.115;3.474965685;0.488934401;0.071803982;-0.595574476;0.768490201;0.047272215;2.144267386;0.158932523;0;0.06118;18.635;-0.521700969;12.15430007;27.95072479;0.198296451;0.669125477;5.637635236;15.13776829;6;0.069773082;0.337874364;158.4840219;3.358;564.4881213;0;0.41844001;4.254188179;23.5;0.927653856;0.858302636;2.063811311;0.021106364;52.8978;1.05134575;0.034621212;0.617981301;0.417814251;12.15430007;-24.16071233;-0.063400144;130.6179817;-0.009453563;1.409971011;4.077604661;8.577811293;2.53362588;3;0.513807103;0.827250436;26.07;163.7219705;2.048807771;0;1.481874262;1;0.875084284;6.04633131;0.984304384;-0.032516468;12.15430007;4.254188179;8.803428319;164.8607447;3;0.788150109;4.089562619;7.591584338;3.807100394;0.391411152;1.187436198;3.04394573;163.5476319;4.44318;6.718691149;0.867849685;0;0.204991576;0.839209108;0.190018409;10.57969459;0.179888549;0.863122543;331.1;7.197563995;0.537335211;2.214285714;2.570504012;0.810146194;3.474965685;4.547499921;9.290601445;59.10687322;5.578593174;1.937048231;-0.7964506;8.552841969
166630118;COC1=C(C=CC(=C1)N2CCOCC2)NC(=O)C3=C4N=C(C=CN4N=C3)NC5CCCNC5;1.020538509;3.972;1;2.239256041;3.108;2.956109717;1.929645912;0.146970696;-0.391153982;0.724417168;-0.020860292;1.600226601;0.030603264;0;0.04621;19.181;-0.355584486;13.12787664;30.96245359;0.114190874;0.880067949;8.414882667;22.54757092;6;0.129215817;2.242427319;160.1665503;3.327;550.0197674;0;0.213402995;8.951439941;23.25;1.039745855;1.255392966;2.033218832;0.030813691;66.2667;1.172124422;0.021944444;0.627183126;0.020609159;13.12787664;2.48487788;-0.252228901;2.149106833;-0.005926575;1.415786814;3.899372801;4.193533935;2.096149656;3;0.531845228;1.120551963;15.58;163.1415349;2.080034882;0.322352001;1.383983819;1;1.329588498;1.086132536;1.337926509;-0.048617214;13.12787664;4.660828704;7.370400357;163.2775127;3;1.118708647;3.926470951;5.981170032;3.733888849;0.400436493;0.01821277;1.020223719;163.1767788;2.55918;3.459229391;1.131359163;0.322352001;-0.088951175;0.704997294;1.020538509;9.998211721;0.096353238;0.823600264;313.1;6.444404471;-0.13770618;1.75;7.243060269;0.930263795;3.454267504;-0.96695934;7.695248041;-16.24932921;6.049149338;1.826065601;-0.285735597;8.538637271
118439769;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NC=C(C=C3)CNC4CC5CCC(C4)N5C;1.033697448;3.432;2;2.585596301;3.292;3.34534341;0.62615371;0.079705701;-0.453893414;0.955517526;0.021086242;2.291118674;-0.022056236;0;0.04991;19.916;-0.502629927;0;24.63065832;0.009378638;1.035499938;2.522641369;22.10801695;3;0.01750652;3.596095221;157.6815855;3.393;604.4088174;0;0.207269144;14.2174789;24;1.048873363;1.206887801;2.07523122;-0.011481508;82.4879;1.256835362;0.020329861;0.96807345;0.08594572;0;-41.31931362;-0.185630785;7.228760526;-0.005468595;1.477738082;3.902740946;-1.390103972;1.749881284;4;0.522571412;1.165071191;31.48;161.8465368;2.070767422;0.74956858;1.673377803;0;1.059488142;-0.733471454;1.025889698;-0.092359663;0;4.827978357;7.44630246;167.1541533;5;1.018868021;3.912873104;0;3.773110343;0.299053728;0.046043061;2.00381559;169.1092609;4.89498;2.563642757;1.349594558;2.230508882;-0.028441936;0.831758353;0.642982268;10.71059927;0.183842529;0.909547125;340.08;6.311053997;-0.041507175;1.25;12.6913446;1.015826359;3.786996201;0.386925372;7.768908165;-6.516626411;7.358796296;1.766440349;0.651350062;8.537860357
68313681;CC1CCC(CC1)N2C3=C(C=CN=C3)C4=CN=C(N=C42)NC5=NC6=C(CN(CC6O)CCO)C=C5;1.305484504;4.123;1;2.026299689;3.746;3.257645135;1.967543283;0.073561163;-0.548116135;0.731783033;0.021208307;2.333855552;0.09118619;0.166666667;0.04135;20.918;-0.522976208;0;27.94221349;0.067047275;0.98378066;5.025306721;22.91690677;5;0.073397269;2.701032582;156.6557339;4.345;738.185229;0;0.208852338;18.61818315;24.5;0.971269567;1.147110111;2.045979708;0.039132587;63.1319;0.951243665;0.019791667;0.938295762;0.011415965;0;-21.85843215;-0.238570231;1.34525176;-0.007719946;1.407534403;4.077169651;6.398715692;1.92301547;3;0.576785707;1.014406484;24.22;164.6195605;2.100362259;0.768955298;1.470508098;0;1.06667206;3.135571672;0.991725968;0.051379768;0;4.943846209;8.406823624;163.3077971;3;1.039741446;4.09133346;0;3.746269117;0.303461292;0.010428308;4.458674885;163.4544379;4.49518;3.436447811;1.221618284;0.473775622;0.061974386;0.071051503;0.419993465;11.7325743;0.166008236;0.819662921;410.09;7.038180289;0.097425808;1.5;6.448593981;0.878753188;3.257645135;0.131785815;8.833160596;12.56792925;5.177870315;1.886225176;0.484582474;8.537602002
153534352;COC1=C(C=CC(=C1)N2CCC(CC2)N3CCOCC3)NC(=O)C4=C5N=C(C=CN5N=C4)NC6CCCNC6;0.979515537;4.331;2;2.570990489;3.772;3.012359343;2.115973104;0.140523006;-0.398338331;0.681200012;-0.020800889;1.63330874;-0.007812003;0;0.03864;22.026;-0.328850744;13.31727196;34.48184951;0.105779673;0.879952481;8.416023283;26.06582623;8;0.140603042;2.242427319;160.1764524;3.636;720.4919436;0;0.213440362;9.033929008;27.5;0.954128925;1.155680103;2.034840621;0.051421949;87.8102;1.191517177;0.022881944;0.619751419;0.041299503;13.31727196;7.755691103;-0.273294875;4.691689624;-0.004857785;1.454714681;3.899615582;7.93067034;2.321399241;3;0.615178561;1.029393736;27.96;165.7146999;2.088044841;0.625104122;1.605299387;1;1.152331333;-0.27422405;1.38863312;-0.050893245;13.31727196;4.702073237;7.443382503;162.9716931;3;1.211917891;3.926588944;5.739908412;3.770563987;0.400801231;0.031070792;1.034180099;163.5433522;3.02358;3.094155844;1.135552849;0.946244025;-0.085764681;0.839442591;0.979515537;10.10168558;0.16090296;0.772298797;454.11;6.490984312;-0.129765924;1.892857143;12.19070853;0.968125669;3.47617343;-1.007001577;7.785878368;-19.59465456;7.148787923;1.829346672;-0.271890291;8.537602002
135398510;CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=C(C5=C(C=CC=C5F)NC4=O)N;1.42373758;3.241;1;2.325914504;2.57;2.701577768;0.882811133;0.309681749;-0.404838484;0.608705202;0.043117168;2.121067257;0.087691959;0;0.06638;17.416;-0.464007231;12.65671072;23.92236063;0.42692534;0.76894219;2.58572048;18.77680778;4;0.245240372;0.944940787;157.3946857;3.241;498.5555162;0;0.232245504;4.534660494;20.25;0.980025382;0.648883411;2.0384691;-0.031521111;54.6038;1.229561183;0.037166667;0.602617764;0.054378109;12.65671072;-29.29109419;-0.138803304;8.8984;-0.007497009;1.063361619;3.985742165;-6.749422222;1.878334892;3;0.456415337;0.936888632;23.44;163.1267096;2.08280366;0;1.353984418;3;0.592100836;3.095192026;1.130328197;-0.10772148;12.65671072;4.534660494;8.055519769;162.7568906;0;1.224175167;3.999211416;6.320400449;3.721367426;0.506330196;0.09466383;0;168.6997309;2.69856;4.885555556;1.014709458;0;-0.019671899;0.957905453;0.499371487;11.13112624;0.150400089;0.490821689;277.08;6.742272403;-0.040623446;1.44047619;3.94522982;0.877353141;2.701577768;-0.188321254;8.444409102;-3.81860392;3.975635371;1.899805525;-0.480589028;8.522878745
56593836;CN1CCC(CC1)C2=CC=C(C=C2)NC3=NN(C(=N3)N)C4=CC=CC=N4;1.018947091;3.721;1;2.389301854;2.715;3.213033903;1.845283778;0.121338372;-0.411198152;0.733734628;0.001778651;2.186542736;0.029308006;0;0.05252;16.12;-0.696751519;0;21.69300643;0.102250932;0.988648916;0;21.69300643;2;0.222466813;2.144261317;158.8685642;3.617;346.6107488;0;0.224925556;12.92137021;17.75;0.946819744;1.215863104;2.02121191;0.083603674;37.0652;1.092467039;0.025331541;1.040029896;0.28825905;0;-5.340564256;-0.178998197;11.92415197;-0.007907657;1.178687456;3.861913366;4.534291268;1.576747098;2;0.488550721;1.071898595;20.09;166.6484373;2.069478365;0.650354562;1.350354563;0;1.104097554;0.984345395;0.918933179;-0.003273126;0;4.397350347;7.313871217;163.6089442;0;1.35923439;3.870030636;0.883144946;3.686074602;0.39903351;0.132490577;0;166.6325824;4.63716;2.87585034;1.218101293;0.650354562;0.163549972;1.165497802;0.439092616;9.997333602;0.073932411;0.693951052;191.07;6.184148891;0.269435253;1;4.767198189;0.942766625;3.213033903;1.093674776;7.680130533;24.24917276;4.899408284;1.841189834;0.300134811;8.522878745
90654460;CC1(CCCC(C1)N2C3=C(C=CN=C3)C4=CN=C(N=C42)NC5=NC=C(C=C5)N6CCNCC6)C;0.706398051;3.669;1;2.355134208;3.22;3.323786572;2.458471145;0.166008076;-0.395429155;0.696009778;-0.003117423;2.377970238;0.142803165;0;0.02745;20.735;-0.543720792;0;25.89189462;0.07025322;0.988861935;0;25.89189462;6;0.210871607;2.973644003;157.8067486;4.222;670.511132;0;0.208834348;18.70183992;24;0.977598887;1.166938583;2.038274208;0.014222139;63.8214;1.220690084;0.021419753;0.819408187;0.248919627;0;-13.45269433;-0.29006925;10.78079086;-0.005569425;1.488890503;4.077896397;0.852875344;1.801996684;2;0.627419626;1.041059998;16.87;163.3815304;2.102759399;0.409389927;1.503622944;0;1.350573729;4.747416449;1.14095737;-0.028504412;0;4.997192983;8.360839044;163.5024287;0;1.1678052;4.091989328;0;3.783015152;0.326454251;0.08292916;0.987952543;164.661886;6.48466;2.504313973;1.274086087;0.409389927;0.083197066;1.005567482;0.706398051;11.95579091;0.156511307;0.719262646;399.08;6.992957729;0.133731893;1.142857143;8.846057994;0.836048965;3.388320436;0.593763372;8.790728897;17.38514604;5.217619987;1.879467711;0.571303199;8.522878745
60194761;C1CC(CCC1N)NC2=NC=CN3C2=NC=C3C4=NC(=CC=C4)NC(CCN)C5=CC=CC=C5;1.25891418;3.938;2;0;3.586;3.560039107;1.631913937;-0.022673213;-0.488798391;1.129649148;0.053203897;0;0.053897588;0;0.07412;21.274;-0.572595318;0;24.32828308;0.005702224;1.152502352;0;24.32828308;1;0.011601536;2.344770698;155.0092148;4.014;633.2858083;0;0.163395596;14.14620972;22.75;0.976037456;1.226677569;2.087536521;0.018261684;47.4061;0.977225652;0.014893162;1.179978203;0.035493634;0;11.86180549;-0.08744172;2.145775941;-0.006982834;1.412695318;3.986498133;1.552800735;1.801996684;4;0.515922614;0.995294626;17.53;162.9061549;2.078906038;0.376637141;1.506125592;0;1.069765986;1.791797097;1.04331513;0.084629322;0;4.899108572;8.145238602;164.9769972;5;1.03728696;4.00886781;0;3.796627397;0.397610347;0.017445333;1.507564632;163.9928989;4.89797;2.833333333;1.05368838;0.791339931;-0.140712439;0.592479279;0.497200813;10.73860772;0.094935354;1.18743564;322.08;6.772740644;-0.226182745;1.142857143;5.597617265;0.945357438;3.584296425;0.353344264;8.56214303;-27.82047761;6.478367347;1.867292362;0.801470784;8.522878745
155668691;CN1CC2=C(C1=O)C=CC(=C2)NC3=NC=C(C(=N3)NC4CCC(CC4)N)C(F)(F)F;1.197616197;3.377;1;1.598379642;2.931;2.938016464;0.583724394;0.171275536;-0.59808155;0.72011291;0.036032009;1.712786086;0.118903789;0;0.07259;16.401;-0.596796985;12.00989508;28.09792136;0.248599615;0.651782996;2.548280641;18.37511597;2;0.079415293;2.381101578;162.3467461;2.998;438.6719779;0;0.421100588;7.959191967;20.5;1.092784071;0.878396067;2.010612723;0.026863231;53.5493;1.15868381;0.034912281;0.602982117;0.392965969;12.00989508;-84.74816578;-0.120869368;124.2431989;-0.010680028;1.078708033;3.897073011;11.43650864;2.585741279;3;0.487662048;1.129947862;11.63;167.8659839;2.040575504;0.095832293;1.342118489;1;0.874005793;4.687348225;0.74924984;-0.021533549;12.00989508;4.109082105;7.031824073;173.5521475;3;1.242615484;3.902348534;0;3.739428508;0.449401348;1.230130683;2.070986563;169.3884638;3.90889;6.987028302;0.761409363;-0.019728718;0.261560193;0.480335173;0.813633025;9.833438191;0.12198071;0.803446936;219.1;6.085637717;0.700163485;2.107142857;3.387275026;0.884345238;2.947268938;4.942096;7.409448706;70.71651199;5.506763788;1.803723466;-0.898984471;8.51568849
